@RELATION training_tutorial1

@ATTRIBUTE positionX NUMERIC
@ATTRIBUTE positionY NUMERIC
@ATTRIBUTE numGhosts NUMERIC
@ATTRIBUTE alive1 {True, False}
@ATTRIBUTE alive2 {True, False}
@ATTRIBUTE alive3 {True, False}
@ATTRIBUTE alive4 {True, False}
@ATTRIBUTE position1X NUMERIC
@ATTRIBUTE position1Y NUMERIC
@ATTRIBUTE position2X NUMERIC
@ATTRIBUTE position2Y NUMERIC
@ATTRIBUTE position3X NUMERIC
@ATTRIBUTE position3Y NUMERIC
@ATTRIBUTE position4X NUMERIC
@ATTRIBUTE position4Y NUMERIC
@ATTRIBUTE distance1 NUMERIC
@ATTRIBUTE distance2 NUMERIC
@ATTRIBUTE distance3 NUMERIC
@ATTRIBUTE distance4 NUMERIC
@ATTRIBUTE distanceNearestFood NUMERIC
@ATTRIBUTE actualScore NUMERIC
@ATTRIBUTE foodCount NUMERIC
@ATTRIBUTE movement {Stop, South, East, West, North}
@ATTRIBUTE nextScore NUMERIC
@ATTRIBUTE nextNumGhost NUMERIC
@ATTRIBUTE nextFoodCount NUMERIC

@data
11,5,2,True,True,False,False,9,5,8,12,5,1,7,1,2,10,-1,-1,11,386,1,West,385,2,1
10,5,2,True,True,False,False,9,5,8,11,5,1,7,1,1,8,-1,-1,12,385,1,West,584,1,1
9,5,1,False,True,False,False,1,1,9,11,5,1,7,1,-1,6,-1,-1,13,584,1,West,583,1,1
9,6,1,False,True,False,False,1,1,10,11,5,1,7,1,-1,6,-1,-1,12,583,1,North,582,1,1
9,7,1,False,True,False,False,1,1,9,11,5,1,7,1,-1,4,-1,-1,11,582,1,North,581,1,1
9,8,1,False,True,False,False,1,1,10,11,5,1,7,1,-1,4,-1,-1,10,581,1,North,580,1,1
9,9,1,False,True,False,False,1,1,9,11,5,1,7,1,-1,2,-1,-1,9,580,1,North,779,0,1
9,10,0,False,False,False,False,1,1,9,11,5,1,7,1,-1,-1,-1,-1,10,779,1,North,779,0,1
12,11,4,True,True,True,True,5,6,5,12,13,6,13,12,12,8,6,2,8,-1,1,North,-2,4,1
12,12,4,True,True,True,True,5,6,5,12,13,6,13,12,13,7,7,1,9,-2,1,North,197,3,1
13,12,3,True,True,True,False,5,6,5,12,13,6,7,1,14,8,6,-1,8,197,1,East,196,3,1
13,11,3,True,True,True,False,5,6,5,12,13,6,7,1,13,9,5,-1,7,196,1,South,195,3,1
13,10,3,True,True,True,False,5,6,5,12,13,6,7,1,12,10,4,-1,6,195,1,South,194,3,1
13,9,3,True,True,True,False,5,6,5,12,13,6,7,1,11,11,3,-1,5,194,1,South,193,3,1
13,8,3,True,True,True,False,5,6,5,12,13,6,7,1,10,12,2,-1,6,193,1,South,192,3,1
13,7,3,True,True,True,False,5,6,5,12,13,6,7,1,9,13,1,-1,7,192,1,South,391,2,1
13,6,2,True,True,False,False,5,6,5,12,5,1,7,1,8,14,-1,-1,8,391,1,South,390,2,1
12,6,2,True,True,False,False,5,6,5,12,5,1,7,1,7,13,-1,-1,9,390,1,West,389,2,1
11,6,2,True,True,False,False,5,6,5,12,5,1,7,1,6,12,-1,-1,10,389,1,West,388,2,1
10,6,2,True,True,False,False,5,6,5,12,5,1,7,1,5,11,-1,-1,11,388,1,West,387,2,1
9,6,2,True,True,False,False,5,6,5,12,5,1,7,1,4,10,-1,-1,12,387,1,West,386,2,1
8,6,2,True,True,False,False,5,6,5,12,5,1,7,1,3,9,-1,-1,13,386,1,West,385,2,1
7,6,2,True,True,False,False,5,6,5,12,5,1,7,1,2,8,-1,-1,14,385,1,West,384,2,1
6,6,2,True,True,False,False,5,6,5,12,5,1,7,1,1,7,-1,-1,15,384,1,West,583,1,1
5,6,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,6,-1,-1,16,583,1,West,582,1,1
5,7,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,5,-1,-1,15,582,1,North,581,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,581,1,North,580,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,580,1,North,579,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,579,1,South,578,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,578,1,North,577,1,1
4,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,577,1,West,576,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,576,1,East,575,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,575,1,South,574,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,574,1,North,573,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,573,1,South,572,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,572,1,North,571,1,1
5,8,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,571,1,South,570,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,570,1,North,569,1,1
4,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,569,1,West,568,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,568,1,East,567,1,1
4,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,14,567,1,West,566,1,1
5,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,566,1,East,565,1,1
6,9,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,4,-1,-1,12,565,1,East,564,1,1
6,10,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,3,-1,-1,13,564,1,North,563,1,1
6,11,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,2,-1,-1,14,563,1,North,562,1,1
6,12,1,False,True,False,False,1,1,5,12,5,1,7,1,-1,1,-1,-1,15,562,1,North,761,0,1
5,12,0,False,False,False,False,1,1,5,12,5,1,7,1,-1,-1,-1,-1,16,761,1,West,761,0,1
4,11,4,True,True,True,True,9,3,10,7,19,11,22,9,13,10,15,20,1,-1,121,South,-2,4,121
4,10,4,True,True,True,True,9,3,9,7,19,12,22,9,12,8,17,19,1,-2,121,South,-3,4,121
4,9,4,True,True,True,True,10,3,10,7,19,11,22,9,12,8,17,18,2,-3,121,South,-4,4,121
4,8,4,True,True,True,True,9,3,10,7,19,11,22,9,10,7,18,20,1,-4,121,South,-5,4,121
4,7,4,True,True,True,True,10,3,11,7,19,10,22,10,10,7,18,20,1,-5,121,South,94,4,120
5,7,4,True,True,True,True,9,3,11,7,19,11,21,10,8,6,18,19,1,94,120,East,193,4,119
6,7,4,True,True,True,True,9,4,11,8,19,11,21,10,6,6,17,19,1,193,119,East,192,4,119
6,6,4,True,True,True,True,9,3,11,9,19,12,21,11,6,8,19,19,1,192,119,South,291,4,118
6,5,4,True,True,True,True,8,3,12,9,18,12,20,11,4,10,19,21,1,291,118,South,390,4,117
6,4,4,True,True,True,True,9,3,12,9,18,11,21,11,4,11,19,23,1,390,117,South,389,4,117
6,3,4,True,True,True,True,9,3,11,9,17,11,21,12,3,11,19,23,1,389,117,South,488,4,116
7,3,4,True,True,True,True,8,3,12,9,17,10,21,11,1,11,17,23,1,488,116,East,787,3,115
8,3,3,False,True,True,True,1,1,11,9,16,10,22,11,-1,9,15,23,2,787,115,East,786,3,115
8,4,3,False,True,True,True,1,1,11,10,16,9,22,12,-1,9,13,22,1,786,115,North,785,3,115
8,5,3,False,True,True,True,1,1,11,9,15,9,22,12,-1,7,11,22,1,785,115,North,884,3,114
8,6,3,False,True,True,True,1,1,11,8,16,9,23,12,-1,5,11,20,1,884,114,North,883,3,114
8,7,3,False,True,True,True,1,1,11,7,15,9,23,11,-1,3,9,18,1,883,114,North,882,3,114
9,7,3,False,True,True,True,1,1,11,6,15,8,23,10,-1,3,7,18,1,882,114,East,981,3,113
9,6,3,False,True,True,True,1,1,11,5,15,9,23,11,-1,3,9,19,1,981,113,South,980,3,113
9,5,3,False,True,True,True,1,1,11,4,16,9,23,11,-1,3,11,21,1,980,113,South,979,3,113
9,4,3,False,True,True,True,1,1,11,3,16,9,23,12,-1,3,12,22,1,979,113,South,978,3,113
9,3,3,False,True,True,True,1,1,10,3,17,9,23,12,-1,1,14,23,1,978,113,South,1277,2,112
10,3,2,False,False,True,True,1,1,3,1,17,9,23,12,-1,-1,13,21,1,1277,112,East,1376,2,111
10,4,2,False,False,True,True,1,1,3,1,17,8,23,11,-1,-1,11,21,1,1376,111,North,1475,2,110
10,5,2,False,False,True,True,1,1,3,1,18,8,23,12,-1,-1,11,19,1,1475,110,North,1574,2,109
10,6,2,False,False,True,True,1,1,3,1,18,8,23,11,-1,-1,10,18,1,1574,109,North,1673,2,108
10,7,2,False,False,True,True,1,1,3,1,17,8,23,11,-1,-1,8,16,1,1673,108,North,1772,2,107
10,8,2,False,False,True,True,1,1,3,1,17,9,23,10,-1,-1,8,15,1,1772,107,North,1871,2,106
10,9,2,False,False,True,True,1,1,3,1,17,10,23,10,-1,-1,8,13,1,1871,106,North,1970,2,105
10,10,2,False,False,True,True,1,1,3,1,18,10,23,9,-1,-1,8,15,1,1970,105,North,2069,2,104
11,10,2,False,False,True,True,1,1,3,1,18,11,23,8,-1,-1,8,13,1,2069,104,East,2168,2,103
11,11,2,False,False,True,True,1,1,3,1,19,11,22,8,-1,-1,8,15,1,2168,103,North,2267,2,102
12,11,2,False,False,True,True,1,1,3,1,20,11,22,7,-1,-1,8,15,1,2267,102,East,2266,2,102
13,11,2,False,False,True,True,1,1,3,1,19,11,22,6,-1,-1,6,13,2,2266,102,East,2265,2,102
14,11,2,False,False,True,True,1,1,3,1,18,11,22,7,-1,-1,4,12,1,2265,102,East,2364,2,101
15,11,2,False,False,True,True,1,1,3,1,17,11,22,7,-1,-1,2,12,1,2364,101,East,2663,1,100
16,11,1,False,False,False,True,1,1,3,1,5,1,23,7,-1,-1,-1,10,1,2663,100,East,2762,1,99
16,10,1,False,False,False,True,1,1,3,1,5,1,23,8,-1,-1,-1,8,1,2762,99,South,2761,1,99
16,9,1,False,False,False,True,1,1,3,1,5,1,23,9,-1,-1,-1,6,1,2761,99,South,2860,1,98
17,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,1,2860,98,East,2959,1,97
18,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,1,2959,97,East,3058,1,96
19,9,1,False,False,False,True,1,1,3,1,5,1,23,9,-1,-1,-1,4,1,3058,96,East,3157,1,95
20,9,1,False,False,False,True,1,1,3,1,5,1,23,9,-1,-1,-1,4,1,3157,95,East,3156,1,95
21,9,1,False,False,False,True,1,1,3,1,5,1,23,10,-1,-1,-1,3,1,3156,95,East,3255,1,94
21,10,1,False,False,False,True,1,1,3,1,5,1,23,10,-1,-1,-1,3,1,3255,94,North,3354,1,93
22,10,1,False,False,False,True,1,1,3,1,5,1,23,11,-1,-1,-1,2,1,3354,93,East,3453,1,92
22,11,1,False,False,False,True,1,1,3,1,5,1,23,11,-1,-1,-1,2,1,3453,92,North,3452,1,92
23,11,1,False,False,False,True,1,1,3,1,5,1,23,10,-1,-1,-1,2,2,3452,92,East,3451,1,92
23,10,1,False,False,False,True,1,1,3,1,5,1,22,10,-1,-1,-1,2,3,3451,92,South,3450,1,92
22,10,1,False,False,False,True,1,1,3,1,5,1,22,11,-1,-1,-1,2,2,3450,92,West,3649,0,92
22,11,0,False,False,False,False,1,1,3,1,5,1,21,11,-1,-1,-1,-1,1,3649,92,North,3649,0,92
22,11,0,False,False,False,False,1,1,3,1,5,1,21,11,-1,-1,-1,-1,1,3649,92,North,3649,0,92
4,11,4,True,True,True,True,9,3,11,7,19,12,22,9,13,11,16,20,1,-1,121,South,-2,4,121
4,10,4,True,True,True,True,9,3,11,7,19,12,22,9,12,10,17,19,1,-2,121,South,-3,4,121
4,9,4,True,True,True,True,9,3,11,7,19,12,22,9,11,9,18,18,2,-3,121,South,-4,4,121
4,8,4,True,True,True,True,9,3,11,7,19,12,22,9,10,8,19,19,1,-4,121,South,-5,4,121
4,7,4,True,True,True,True,9,3,11,7,19,12,22,9,9,7,20,20,1,-5,121,South,94,4,120
5,7,4,True,True,True,True,9,3,11,7,19,12,22,9,8,6,19,19,1,94,120,East,193,4,119
6,7,4,True,True,True,True,9,3,11,7,19,12,22,9,7,5,18,18,1,193,119,East,292,4,118
7,7,4,True,True,True,True,9,3,11,7,19,12,22,9,6,4,17,17,1,292,118,East,291,4,118
8,7,4,True,True,True,True,9,3,11,7,19,12,22,9,5,3,16,16,1,291,118,East,290,4,118
9,7,4,True,True,True,True,9,3,11,7,19,12,22,9,4,2,15,15,1,290,118,East,389,4,117
10,7,4,True,True,True,True,9,3,11,7,19,12,22,9,5,1,14,14,1,389,117,East,588,3,117
11,7,3,True,False,True,True,9,3,3,1,19,12,22,9,6,-1,13,13,1,588,117,East,587,3,117
11,6,3,True,False,True,True,9,3,3,1,19,12,22,9,5,-1,14,14,1,587,117,South,686,3,116
11,5,3,True,False,True,True,9,3,3,1,19,12,22,9,4,-1,15,15,1,686,116,South,785,3,115
11,4,3,True,False,True,True,9,3,3,1,19,12,22,9,3,-1,16,16,1,785,115,South,784,3,115
11,3,3,True,False,True,True,9,3,3,1,19,12,22,9,2,-1,17,17,1,784,115,South,883,3,114
10,3,3,True,False,True,True,9,3,3,1,19,12,22,9,1,-1,18,18,1,883,114,West,1082,2,114
9,3,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,19,19,1,1082,114,West,1081,2,114
9,4,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,18,18,1,1081,114,North,1080,2,114
9,5,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,17,17,1,1080,114,North,1179,2,113
9,6,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,16,16,1,1179,113,North,1178,2,113
9,7,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,15,15,2,1178,113,North,1177,2,113
9,8,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,14,14,1,1177,113,North,1276,2,112
9,9,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,13,13,1,1276,112,North,1275,2,112
9,10,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,12,14,1,1275,112,North,1274,2,112
9,11,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,11,15,1,1274,112,North,1373,2,111
9,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,10,16,1,1373,111,North,1472,2,110
10,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,9,15,1,1472,110,East,1471,2,110
11,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,8,14,1,1471,110,East,1470,2,110
12,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,7,13,1,1470,110,East,1469,2,110
13,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,6,12,2,1469,110,East,1468,2,110
14,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,5,11,2,1468,110,East,1467,2,110
15,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,4,10,1,1467,110,East,1466,2,110
16,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,3,9,1,1466,110,East,1565,2,109
17,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,2,8,1,1565,109,East,1664,2,108
18,12,2,False,False,True,True,1,1,3,1,19,12,22,9,-1,-1,1,7,2,1664,108,East,1863,1,108
19,12,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,6,1,1863,108,East,1862,1,108
19,11,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,5,1,1862,108,South,1861,1,108
19,10,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,4,1,1861,108,South,1960,1,107
19,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,3,1,1960,107,South,2059,1,106
20,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,2,1,2059,106,East,2058,1,106
21,9,1,False,False,False,True,1,1,3,1,5,1,22,9,-1,-1,-1,1,1,2058,106,East,2257,0,106
22,9,0,False,False,False,False,1,1,3,1,5,1,22,9,-1,-1,-1,-1,1,2257,106,East,2257,0,106
